epoch,train_loss,val_loss,epoch_time
54,0.004382588579541161,0.017500357808811325,804.385910987854
55,0.00472590722010604,0.020098689624241422,815.611882686615
56,0.003742255609305132,0.017120888722794398,814.2492566108704
57,0.004721152552270464,0.018135320980634008,783.4318287372589
58,0.005282343253049822,0.00882725284567901,805.5586469173431
59,0.00283584846272355,0.012727125454694033,797.1863555908203
60,0.0031959327678417874,0.017861295804115277,790.8646242618561
61,0.010529273519558567,0.02240087751831327,813.2465989589691
62,0.005228629031085542,0.010297205272529806,801.2199199199677
63,0.0033539735862896554,0.009246335950280939,800.2349705696106
64,0.0033674736077054625,0.016116855878915107,808.4047813415527
65,0.003074660378375224,0.018360048745359694,790.2154924869537
66,0.003093931160401553,0.010441398115030356,793.0040464401245
67,0.0032715163244644093,0.010038940648415259,801.0584528446198
68,0.00421063288691498,0.018205657441701207,807.6652362346649
69,0.0038734368634011063,0.013242256002766746,802.0436432361603
70,0.0029248150087715615,0.012748503498733044,792.5257709026337
71,0.002365756258368492,0.012974877123321805,809.3738615512848
72,0.0025618382259493784,0.012847407215407917,794.2071168422699
73,0.003285842795989343,0.01679892848644938,802.9116206169128
74,0.005279809917722429,0.018866483122110367,817.3747503757477
75,0.004689908719045066,0.012636936775275638,818.6299879550934
76,0.0029048507239314773,0.013228264291371618,794.7968897819519
77,0.0048135395356941795,0.01685721773122038,802.7965784072876
78,0.004299400175167691,0.01143047630529119,794.0023286342621
79,0.004688943590791452,0.01332829776885254,797.6631984710693
80,0.0049117785745433394,0.009494504452283893,806.2060627937317
81,0.0031508868165491593,0.011738504003733396,808.5987722873688
82,0.0035247473879939034,0.008527494195316518,795.663339138031
83,0.004475718762370802,0.013548227239932332,809.7702639102936
84,0.004113242262530894,0.012384835258126259,814.3971791267395
85,0.0045449265474010085,0.013791949594659465,798.4995620250702
86,0.005163214985902111,0.06280007915837424,811.447452545166
87,0.02586867260436217,0.09147044271230698,803.8603417873383
88,0.051606671050900506,0.06237966609852655,807.2729032039642
89,0.016531783965017113,0.015048703365027904,798.0338513851166
90,0.0104406045767523,0.016056134165929898,794.5463464260101
91,0.007473008527996994,0.01555814514202731,824.1975119113922
92,0.004874761258917196,0.010636064430166568,812.1863398551941
93,0.004437308759384212,0.01319804641285113,822.3536353111267
94,0.004804226516612938,0.010463212270821844,811.178343296051
95,0.004762347377614961,0.008991750116859163,792.1474025249481
96,0.003039787027186581,0.010771284119359084,811.3737292289734
97,0.0029475860803255013,0.014372845206941877,807.8100006580353
98,0.0025830412638329324,0.019356471300125123,829.419399023056
99,0.004716938785499051,0.019803319764988763,842.6327214241028
100,0.002365733923922692,0.010731560843331473,728.2489900588989
